,var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var1(t)
3812,0.09920846,0.7647059,0.7868852,0.38181877,0.6666667,0.032094337,0.0,0.0,0.09920846
3813,0.09920846,0.73529416,0.7540983,0.39999962,0.6666667,0.037443396,0.0,0.0,0.09920846
3814,0.09920846,0.75,0.7377049,0.41818237,0.6666667,0.04279245,0.0,0.0,0.09920846
3815,0.09920846,0.7647059,0.72131145,0.41818237,0.6666667,0.045851495,0.0,0.0,0.09920846
3816,0.09920846,0.7647059,0.704918,0.41818237,0.6666667,0.05120055,0.0,0.0,0.09920846
3817,0.09920846,0.7647059,0.68852454,0.41818237,0.6666667,0.0542596,0.0,0.0,0.09920846
3818,0.09920846,0.7647059,0.6721311,0.41818237,0.0,0.00075194397,0.0,0.0,0.09920846
3819,0.09920846,0.7794118,0.65573764,0.41818237,0.6666667,0.00075194397,0.0,0.0,0.09920846
3820,0.09920846,0.7794118,0.6393442,0.41818237,0.6666667,0.0022729216,0.0,0.0,0.09920846
3821,0.09920846,0.7941177,0.65573764,0.41818237,0.6666667,0.0037938994,0.0,0.0,0.09920846
3822,0.09920846,0.7794118,0.6393442,0.41818237,1.0,0.00075194397,0.0,0.0,0.09920846
3823,0.09920846,0.7941177,0.6393442,0.43636322,0.0,0.00075194397,0.0,0.0,0.09920846
3824,0.09920846,0.7941177,0.68852454,0.43636322,0.33333334,0.0022900114,0.0,0.0,0.09920846
3825,0.09920846,0.7794118,0.704918,0.43636322,0.33333334,0.0053490563,0.0,0.0,0.09920846
3826,0.09920846,0.7647059,0.7377049,0.43636322,0.0,0.0022900114,0.0,0.0,0.09920846
3827,0.09920846,0.75,0.7704918,0.43636322,1.0,0.0022900114,0.0,0.0,0.09920846
3828,0.09920846,0.75,0.7704918,0.43636322,1.0,0.0053490563,0.0,0.0,0.09920846
3829,0.09920846,0.75,0.7868852,0.43636322,1.0,0.0084081,0.0,0.0,0.09920846
3830,0.09920846,0.75,0.8032787,0.39999962,0.6666667,0.0022900114,0.0,0.0,0.09920846
3831,0.09920846,0.73529416,0.8032787,0.39999962,1.0,0.004580023,0.0,0.0,0.09920846
3832,0.09920846,0.75,0.8196721,0.39999962,1.0,0.006101,0.0,0.0,0.09920846
3833,0.09920846,0.73529416,0.83606553,0.38181877,0.6666667,0.004580023,0.0,0.0,0.07042253
3834,0.07042253,0.75,0.8032787,0.38181877,0.6666667,0.011450056,0.0,0.0,0.06036217
3835,0.06036217,0.7794118,0.7868852,0.38181877,0.6666667,0.01832009,0.0,0.0,0.041247483
3836,0.041247483,0.7794118,0.7704918,0.39999962,0.6666667,0.025190122,0.0,0.0,0.040241446
3837,0.040241446,0.7647059,0.7377049,0.39999962,0.6666667,0.032060158,0.0,0.0,0.032193158
3838,0.032193158,0.75,0.72131145,0.41818237,0.6666667,0.037409212,0.0,0.0,0.051307846
3839,0.051307846,0.7647059,0.704918,0.41818237,0.6666667,0.040468257,0.0,0.0,0.04225352
3840,0.04225352,0.7794118,0.6721311,0.41818237,1.0,0.00075194397,0.0,0.0,0.04225352
3841,0.04225352,0.7647059,0.68852454,0.41818237,0.6666667,0.0022900114,0.0,0.0,0.038229376
3842,0.038229376,0.7647059,0.6721311,0.39999962,0.6666667,0.0038109892,0.0,0.0,0.043259557
3843,0.043259557,0.7647059,0.65573764,0.39999962,0.6666667,0.0068700337,0.0,0.0,0.06338028
3844,0.06338028,0.7794118,0.65573764,0.39999962,0.6666667,0.0083910115,0.0,0.0,0.06338028
3845,0.06338028,0.7794118,0.6721311,0.39999962,1.0,0.00075194397,0.0,0.027777778,0.06237424
3846,0.06237424,0.8235294,0.65573764,0.41818237,0.33333334,0.004580023,0.0,0.055555556,0.06036217
3847,0.06036217,0.8235294,0.6393442,0.43636322,0.33333334,0.0076390677,0.0,0.083333336,0.046277665
3848,0.046277665,0.8235294,0.6393442,0.43636322,0.33333334,0.012988124,0.0,0.11111111,0.041247483
3849,0.041247483,0.8235294,0.6229508,0.43636322,0.33333334,0.019858157,0.0,0.1388889,0.04225352
3850,0.04225352,0.8235294,0.6393442,0.43636322,0.33333334,0.025207214,0.0,0.0,0.03923541
3851,0.03923541,0.8235294,0.6393442,0.41818237,0.33333334,0.033615317,0.0,0.0,0.036217302
3852,0.036217302,0.8088236,0.65573764,0.41818237,0.33333334,0.04048535,0.0,0.0,0.03420523
3853,0.03420523,0.8235294,0.65573764,0.41818237,0.33333334,0.043544393,0.0,0.0,0.0472837
3854,0.0472837,0.8088236,0.6721311,0.39999962,0.33333334,0.048893448,0.0,0.0,0.036217302
3855,0.036217302,0.8088236,0.6721311,0.39999962,0.0,0.004580023,0.0,0.0,0.040241446
3856,0.040241446,0.7941177,0.68852454,0.38181877,0.6666667,0.004580023,0.0,0.0,0.035211265
3857,0.035211265,0.7941177,0.704918,0.38181877,0.6666667,0.009929079,0.0,0.0,0.038229376
3858,0.038229376,0.7941177,0.704918,0.38181877,0.6666667,0.0152781345,0.0,0.0,0.046277665
3859,0.046277665,0.8088236,0.68852454,0.38181877,0.6666667,0.023686236,0.0,0.0,0.07746479
3860,0.07746479,0.8088236,0.6721311,0.38181877,0.6666667,0.030556269,0.0,0.0,0.053319916
3861,0.053319916,0.8088236,0.6393442,0.39999962,0.6666667,0.033615317,0.0,0.0,0.058350097
3862,0.058350097,0.8088236,0.6229508,0.39999962,0.6666667,0.036674358,0.0,0.0,0.07847082
3863,0.07847082,0.8088236,0.6229508,0.39999962,0.6666667,0.039733406,0.0,0.0,0.08048289
3864,0.08048289,0.8088236,0.60655737,0.39999962,0.6666667,0.041254383,0.0,0.0,0.08853118
3865,0.08853118,0.8235294,0.60655737,0.39999962,0.6666667,0.04277536,0.0,0.0,0.09758551
3866,0.09758551,0.8088236,0.60655737,0.39999962,0.0,0.00075194397,0.0,0.0,0.07746479
3867,0.07746479,0.8235294,0.60655737,0.39999962,1.0,0.0,0.0,0.0,0.072434604
3868,0.072434604,0.8235294,0.60655737,0.39999962,1.0,0.0015209778,0.0,0.0,0.07847082
3869,0.07847082,0.8088236,0.60655737,0.39999962,0.6666667,0.00075194397,0.0,0.0,0.08148893
3870,0.08148893,0.8235294,0.60655737,0.39999962,0.6666667,0.0022729216,0.0,0.0,0.09758551
3871,0.09758551,0.8235294,0.60655737,0.39999962,1.0,0.00075194397,0.0,0.0,0.072434604
3872,0.072434604,0.8235294,0.6229508,0.39999962,0.6666667,0.0022900114,0.0,0.0,0.07847082
3873,0.07847082,0.8088236,0.6393442,0.39999962,0.6666667,0.0053490563,0.0,0.0,0.07142857
3874,0.07142857,0.8088236,0.65573764,0.39999962,1.0,0.00075194397,0.0,0.0,0.07444668
3875,0.07444668,0.8088236,0.68852454,0.38181877,0.6666667,0.0022900114,0.0,0.0,0.07344064
3876,0.07344064,0.8088236,0.68852454,0.38181877,0.6666667,0.0053490563,0.0,0.0,0.08551308
3877,0.08551308,0.8088236,0.704918,0.38181877,0.6666667,0.0084081,0.0,0.0,0.09255533
3878,0.09255533,0.8088236,0.704918,0.36363602,1.0,0.0022900114,0.0,0.0,0.10060362
3879,0.10060362,0.8088236,0.704918,0.36363602,0.6666667,0.0022900114,0.0,0.0,0.09557344
3880,0.09557344,0.8088236,0.72131145,0.34545517,0.6666667,0.0076390677,0.0,0.0,0.098591544
3881,0.098591544,0.8088236,0.72131145,0.34545517,0.6666667,0.010698112,0.0,0.0,0.08953722
3882,0.08953722,0.8088236,0.72131145,0.32727242,0.6666667,0.016047169,0.0,0.0,0.09557344
3883,0.09557344,0.8088236,0.704918,0.34545517,0.6666667,0.019106213,0.0,0.0,0.093561366
3884,0.093561366,0.8235294,0.704918,0.36363602,0.6666667,0.025976246,0.0,0.0,0.093561366
3885,0.093561366,0.8235294,0.6721311,0.32727242,0.6666667,0.031325303,0.0,0.0,0.093561366
3886,0.093561366,0.8235294,0.6721311,0.34545517,0.6666667,0.034384347,0.0,0.0,0.0945674
3887,0.0945674,0.8235294,0.6721311,0.34545517,0.6666667,0.035905324,0.0,0.0,0.09959758
3888,0.09959758,0.8235294,0.6393442,0.34545517,1.0,0.00075194397,0.0,0.0,0.101609655
3889,0.101609655,0.8235294,0.6393442,0.34545517,0.6666667,0.0022900114,0.0,0.0,0.14486921
3890,0.14486921,0.8382353,0.65573764,0.32727242,0.6666667,0.0053490563,0.0,0.0,0.16096579
3891,0.16096579,0.8382353,0.6393442,0.32727242,0.6666667,0.0068700337,0.0,0.0,0.14285713
3892,0.14285713,0.8382353,0.6393442,0.32727242,0.6666667,0.009929079,0.0,0.0,0.1056338
3893,0.1056338,0.8235294,0.6393442,0.32727242,0.6666667,0.012988124,0.0,0.0,0.09758551
3894,0.09758551,0.8235294,0.6229508,0.32727242,0.6666667,0.0145091005,0.0,0.0,0.0945674
3895,0.0945674,0.8088236,0.6393442,0.32727242,0.6666667,0.019858157,0.0,0.0,0.090543255
3896,0.090543255,0.8235294,0.6393442,0.34545517,0.6666667,0.022917202,0.0,0.0,0.09154929
3897,0.09154929,0.8235294,0.65573764,0.34545517,0.6666667,0.025976246,0.0,0.0,0.098591544
3898,0.098591544,0.8235294,0.6721311,0.34545517,0.6666667,0.029035293,0.0,0.0,0.104627766
3899,0.104627766,0.8235294,0.72131145,0.32727242,1.0,0.00075194397,0.0,0.0,0.11569416
3900,0.11569416,0.8235294,0.7377049,0.32727242,1.0,0.0022729216,0.0,0.0,0.10060362
3901,0.10060362,0.8235294,0.7540983,0.30909157,1.0,0.0053319666,0.0,0.0,0.11569416
3902,0.11569416,0.8088236,0.7868852,0.2909088,0.6666667,0.004580023,0.0,0.0,0.11167002
3903,0.11167002,0.8235294,0.8032787,0.27272797,1.0,0.0022900114,0.0,0.0,0.08450704
3904,0.08450704,0.8088236,0.7868852,0.27272797,0.6666667,0.006101,0.0,0.0,0.08953722
3905,0.08953722,0.8088236,0.8196721,0.2545452,0.6666667,0.011450056,0.0,0.0,0.104627766
3906,0.104627766,0.8382353,0.7868852,0.23636436,0.6666667,0.01832009,0.0,0.0,0.09657948
3907,0.09657948,0.8382353,0.7704918,0.23636436,0.6666667,0.025190122,0.0,0.0,0.119718306
3908,0.119718306,0.8382353,0.7704918,0.27272797,0.0,0.004580023,0.0,0.0,0.12977867
3909,0.12977867,0.8382353,0.7377049,0.27272797,0.6666667,0.004580023,0.0,0.0,0.12575452
3910,0.12575452,0.8382353,0.7540983,0.2909088,0.6666667,0.0076390677,0.0,0.0,0.1277666
3911,0.1277666,0.8529412,0.7540983,0.2909088,0.33333334,0.0076390677,0.0,0.027777778,0.104627766
3912,0.104627766,0.8382353,0.68852454,0.2909088,0.33333334,0.02443818,0.0,0.055555556,0.013078471
3913,0.013078471,0.8088236,0.704918,0.2545452,0.6666667,0.004580023,0.0,0.0,0.019114688
3914,0.019114688,0.8529412,0.68852454,0.27272797,0.6666667,0.0076390677,0.0,0.0,0.023138832
3915,0.023138832,0.8529412,0.68852454,0.27272797,0.6666667,0.0145091005,0.0,0.0,0.15392354
3916,0.15392354,0.8382353,0.6721311,0.27272797,0.6666667,0.021379136,0.0,0.0,0.12676056
3917,0.12676056,0.8382353,0.65573764,0.27272797,0.6666667,0.02672819,0.0,0.0,0.14084506
3918,0.14084506,0.8382353,0.65573764,0.27272797,0.6666667,0.029787235,0.0,0.0,0.13179074
3919,0.13179074,0.8382353,0.65573764,0.2909088,0.6666667,0.03284628,0.0,0.0,0.1418511
3920,0.1418511,0.8529412,0.65573764,0.2909088,0.6666667,0.038195334,0.0,0.0,0.1498994
3921,0.1498994,0.8529412,0.65573764,0.2909088,0.6666667,0.043544393,0.0,0.0,0.13782696
3922,0.13782696,0.8529412,0.6721311,0.2909088,0.6666667,0.050414428,0.0,0.0,0.13782696
3923,0.13782696,0.8529412,0.704918,0.2909088,0.6666667,0.055763487,0.0,0.0,0.15492958
3924,0.15492958,0.8529412,0.72131145,0.27272797,0.6666667,0.058822528,0.0,0.0,0.14788732
3925,0.14788732,0.8529412,0.7377049,0.27272797,0.6666667,0.06417158,0.0,0.0,0.14386317
3926,0.14386317,0.86764705,0.7540983,0.23636436,0.6666667,0.069520645,0.0,0.0,0.15191147
3927,0.15191147,0.86764705,0.7704918,0.23636436,0.6666667,0.07257968,0.0,0.0,0.16599597
3928,0.16599597,0.8529412,0.7868852,0.21818161,0.6666667,0.07563873,0.0,0.0,0.17505029
3929,0.17505029,0.86764705,0.7868852,0.20000076,0.6666667,0.08098779,0.0,0.0,0.17404427
3930,0.17404427,0.86764705,0.7704918,0.20000076,0.6666667,0.08785782,0.0,0.0,0.15794767
3931,0.15794767,0.86764705,0.7540983,0.20000076,0.6666667,0.09091687,0.0,0.0,0.19919516
3932,0.19919516,0.8235294,0.6721311,0.2545452,0.33333334,0.016030079,0.0,0.055555556,0.03722334
3933,0.03722334,0.8382353,0.6229508,0.2545452,0.0,0.006101,0.0,0.083333336,0.035211265
3934,0.035211265,0.8382353,0.6229508,0.23636436,0.6666667,0.011450056,0.0,0.1388889,0.04225352
3935,0.04225352,0.8382353,0.6393442,0.27272797,0.33333334,0.004580023,0.0,0.16666667,0.038229376
3936,0.038229376,0.8529412,0.6393442,0.27272797,0.6666667,0.00075194397,0.0,0.0,0.057344064
3937,0.057344064,0.8382353,0.6229508,0.27272797,0.0,0.0022900114,0.0,0.0,0.06841046
3938,0.06841046,0.8382353,0.6229508,0.27272797,0.0,0.0053490563,0.0,0.0,0.06338028
3939,0.06338028,0.8382353,0.60655737,0.2545452,1.0,0.00075194397,0.0,0.0,0.08048289
3940,0.08048289,0.8382353,0.60655737,0.23636436,0.33333334,0.0022900114,0.0,0.0,0.06338028
3941,0.06338028,0.8382353,0.60655737,0.23636436,0.33333334,0.0076390677,0.0,0.0,0.07444668
3942,0.07444668,0.8235294,0.60655737,0.23636436,1.0,0.00075194397,0.0,0.0,0.07746479
3943,0.07746479,0.8529412,0.6229508,0.2545452,1.0,0.0022729216,0.0,0.0,0.06740443
3944,0.06740443,0.8529412,0.6393442,0.2545452,0.6666667,0.0022900114,0.0,0.0,0.07847082
3945,0.07847082,0.8529412,0.65573764,0.27272797,1.0,0.00075194397,0.0,0.0,0.08249497
3946,0.08249497,0.8529412,0.68852454,0.27272797,1.0,0.0022729216,0.0,0.0,0.06841046
3947,0.06841046,0.8529412,0.704918,0.27272797,1.0,0.0053319666,0.0,0.0,0.056338027
3948,0.056338027,0.8382353,0.72131145,0.2545452,1.0,0.0068529444,0.0,0.0,0.06539235
3949,0.06539235,0.8382353,0.7540983,0.2545452,0.0,0.0022900114,0.0,0.0,0.06841046
3950,0.06841046,0.8382353,0.7704918,0.21818161,1.0,0.0022900114,0.0,0.0,0.06740443
3951,0.06740443,0.8529412,0.7868852,0.21818161,0.6666667,0.004580023,0.0,0.0,0.07746479
3952,0.07746479,0.8529412,0.8032787,0.20000076,0.6666667,0.011450056,0.0,0.0,0.08249497
3953,0.08249497,0.8529412,0.8032787,0.20000076,0.6666667,0.01832009,0.0,0.0,0.08551308
3954,0.08551308,0.86764705,0.8196721,0.18181801,0.6666667,0.02672819,0.0,0.0,0.09557344
3955,0.09557344,0.86764705,0.7868852,0.18181801,0.6666667,0.032077245,0.0,0.0,0.10060362
3956,0.10060362,0.86764705,0.7704918,0.18181801,0.6666667,0.037426304,0.0,0.0,0.11871227
3957,0.11871227,0.88235295,0.7704918,0.18181801,0.6666667,0.04429634,0.0,0.0,0.14285713
3958,0.14285713,0.88235295,0.72131145,0.20000076,0.6666667,0.047355384,0.0,0.0,0.13782696
3959,0.13782696,0.89705884,0.72131145,0.21818161,0.6666667,0.050414428,0.0,0.0,0.13983902
3960,0.13983902,0.88235295,0.704918,0.21818161,0.6666667,0.053473473,0.0,0.0,0.15191147
3961,0.15191147,0.89705884,0.704918,0.21818161,0.6666667,0.058822528,0.0,0.0,0.19215292
3962,0.19215292,0.88235295,0.6721311,0.20000076,1.0,0.00075194397,0.0,0.0,0.21730381
3963,0.21730381,0.88235295,0.6721311,0.20000076,0.6666667,0.0022900114,0.0,0.0,0.23038228
3964,0.23038228,0.86764705,0.65573764,0.20000076,0.0,0.0022900114,0.0,0.0,0.19919516
3965,0.19919516,0.86764705,0.65573764,0.20000076,0.6666667,0.0022900114,0.0,0.0,0.17605633
3966,0.17605633,0.86764705,0.65573764,0.20000076,1.0,0.00075194397,0.0,0.0,0.15995975
3967,0.15995975,0.86764705,0.6721311,0.20000076,1.0,0.0022729216,0.0,0.0,0.19718309
3968,0.19718309,0.86764705,0.68852454,0.21818161,0.33333334,0.00075194397,0.0,0.0,0.2002012
3969,0.2002012,0.86764705,0.72131145,0.21818161,1.0,0.00075194397,0.0,0.0,0.15090543
3970,0.15090543,0.86764705,0.7377049,0.21818161,0.33333334,0.0022900114,0.0,0.0,0.12877263
3971,0.12877263,0.88235295,0.7704918,0.20000076,1.0,0.00075194397,0.0,0.0,0.13983902
3972,0.13983902,0.88235295,0.7868852,0.20000076,0.33333334,0.0022900114,0.0,0.0,0.14889336
3973,0.14889336,0.88235295,0.8032787,0.20000076,1.0,0.0022900114,0.0,0.0,0.13682093
3974,0.13682093,0.86764705,0.8196721,0.16363716,0.0,0.0022900114,0.0,0.0,0.11770623
3975,0.11770623,0.86764705,0.8196721,0.16363716,1.0,0.00075194397,0.0,0.0,0.108651906
3976,0.108651906,0.8382353,0.8196721,0.16363716,0.6666667,0.0022900114,0.0,0.0,0.075452715
3977,0.075452715,0.7941177,0.83606553,0.1454544,0.6666667,0.0053490563,0.0,0.0,0.06639839
3978,0.06639839,0.8088236,0.85245895,0.1454544,1.0,0.00075194397,0.0,0.0,0.08953722
3979,0.08953722,0.8382353,0.83606553,0.12727356,0.6666667,0.0022900114,0.0,0.0,0.11871227
3980,0.11871227,0.8529412,0.8032787,0.1454544,1.0,0.00075194397,0.0,0.0,0.1529175
3981,0.1529175,0.86764705,0.7704918,0.12727356,0.0,0.0022900114,0.0,0.0,0.18410462
3982,0.18410462,0.8382353,0.8032787,0.20000076,0.33333334,0.011450056,0.0,0.027777778,0.09959758
3983,0.09959758,0.89705884,0.704918,0.16363716,0.0,0.00075194397,0.0,0.0,0.09154929
3984,0.09154929,0.89705884,0.704918,0.16363716,0.33333334,0.006101,0.0,0.0,0.1056338
3985,0.1056338,0.88235295,0.704918,0.16363716,1.0,0.00075194397,0.0,0.0,0.13983902
3986,0.13983902,0.88235295,0.68852454,0.16363716,0.0,0.0022900114,0.0,0.0,0.12977867
3987,0.12977867,0.88235295,0.68852454,0.16363716,1.0,0.00075194397,0.0,0.0,0.1498994
3988,0.1498994,0.89705884,0.68852454,0.16363716,0.33333334,0.00075194397,0.0,0.0,0.13983902
3989,0.13983902,0.88235295,0.68852454,0.16363716,0.33333334,0.0022729216,0.0,0.0,0.15593562
3990,0.15593562,0.88235295,0.6721311,0.18181801,0.33333334,0.0053319666,0.0,0.0,0.086519115
3991,0.086519115,0.86764705,0.68852454,0.18181801,0.0,0.004580023,0.0,0.0,0.06740443
3992,0.06740443,0.86764705,0.704918,0.18181801,1.0,0.00075194397,0.0,0.0,0.06237424
3993,0.06237424,0.86764705,0.7377049,0.18181801,1.0,0.0022729216,0.0,0.0,0.06338028
3994,0.06338028,0.8529412,0.7540983,0.18181801,0.6666667,0.004580023,0.0,0.0,0.08148893
3995,0.08148893,0.8529412,0.7540983,0.16363716,0.6666667,0.009929079,0.0,0.0,0.09557344
3996,0.09557344,0.8529412,0.7704918,0.16363716,0.6666667,0.016799113,0.0,0.0,0.10965794
3997,0.10965794,0.8529412,0.8032787,0.16363716,0.0,0.004580023,0.0,0.0,0.12072434
3998,0.12072434,0.86764705,0.8196721,0.1454544,0.6666667,0.0076390677,0.0,0.0,0.12575452
3999,0.12575452,0.88235295,0.8032787,0.12727356,0.6666667,0.016047169,0.0,0.0,0.1307847
4000,0.1307847,0.88235295,0.8032787,0.12727356,0.6666667,0.02445527,0.0,0.0,0.13380282
4001,0.13380282,0.86764705,0.8032787,0.12727356,0.6666667,0.03286337,0.0,0.0,0.13983902
4002,0.13983902,0.88235295,0.7868852,0.12727356,0.6666667,0.039733406,0.0,0.0,0.10965794
4003,0.10965794,0.8088236,0.7377049,0.18181801,0.33333334,0.016030079,0.0,0.027777778,0.020120723
4004,0.020120723,0.8382353,0.68852454,0.20000076,0.33333334,0.02443818,0.0,0.055555556,0.020120723
4005,0.020120723,0.8235294,0.6721311,0.16363716,0.0,0.004580023,0.0,0.0,0.022132795
4006,0.022132795,0.8235294,0.68852454,0.20000076,0.33333334,0.0022900114,0.0,0.0,0.027162977
4007,0.027162977,0.8529412,0.65573764,0.23636436,1.0,0.00075194397,0.0,0.027777778,0.030181086
4008,0.030181086,0.86764705,0.6393442,0.23636436,0.33333334,0.004580023,0.0,0.055555556,0.033199195
4009,0.033199195,0.8529412,0.6393442,0.18181801,0.0,0.006101,0.0,0.083333336,0.03722334
4010,0.03722334,0.8529412,0.6393442,0.20000076,0.33333334,0.0022900114,0.0,0.0,0.045271628
4011,0.045271628,0.8529412,0.6393442,0.18181801,0.0,0.0022900114,0.0,0.0,0.05030181
4012,0.05030181,0.8529412,0.6393442,0.18181801,0.0,0.0053490563,0.0,0.0,0.046277665
4013,0.046277665,0.8529412,0.6393442,0.18181801,0.33333334,0.006101,0.0,0.0,0.04225352
4014,0.04225352,0.8529412,0.6393442,0.18181801,0.33333334,0.011450056,0.0,0.0,0.035211265
4015,0.035211265,0.8529412,0.6393442,0.20000076,0.33333334,0.01832009,0.0,0.0,0.051307846
4016,0.051307846,0.8529412,0.65573764,0.21818161,0.33333334,0.02672819,0.0,0.0,0.04426559
4017,0.04426559,0.8529412,0.6393442,0.21818161,0.6666667,0.006101,0.0,0.027777778,0.043259557
4018,0.043259557,0.8529412,0.65573764,0.21818161,0.33333334,0.0076390677,0.0,0.0,0.030181086
4019,0.030181086,0.8382353,0.60655737,0.21818161,0.0,0.0022900114,0.0,0.027777778,0.027162977
4020,0.027162977,0.8382353,0.6229508,0.20000076,0.0,0.0053490563,0.0,0.055555556,0.019114688
4021,0.019114688,0.8382353,0.6229508,0.21818161,0.6666667,0.0022900114,0.0,0.083333336,0.035211265
4022,0.035211265,0.8382353,0.6229508,0.20000076,1.0,0.00075194397,0.0,0.11111111,0.02112676
4023,0.02112676,0.8382353,0.6229508,0.20000076,0.0,0.0022900114,0.0,0.0,0.016096579
4024,0.016096579,0.8382353,0.6229508,0.18181801,0.33333334,0.0022900114,0.0,0.0,0.026156941
4025,0.026156941,0.8529412,0.6229508,0.20000076,1.0,0.00075194397,0.0,0.0,0.036217302
4026,0.036217302,0.8382353,0.6393442,0.18181801,0.33333334,0.0076390677,0.0,0.0,0.029175049
4027,0.029175049,0.8382353,0.6393442,0.20000076,0.0,0.004580023,0.0,0.0,0.040241446
4028,0.040241446,0.8382353,0.65573764,0.20000076,0.6666667,0.0022900114,0.0,0.027777778,0.03722334
4029,0.03722334,0.8382353,0.6393442,0.20000076,1.0,0.00075194397,0.0,0.0,0.03923541
4030,0.03923541,0.8382353,0.6393442,0.21818161,1.0,0.0022729216,0.0,0.0,0.05030181
4031,0.05030181,0.8382353,0.6229508,0.23636436,1.0,0.0037938994,0.0,0.0,0.049295772
4032,0.049295772,0.8382353,0.6229508,0.21818161,0.33333334,0.004580023,0.0,0.0,0.041247483
4033,0.041247483,0.8382353,0.6393442,0.23636436,0.33333334,0.009929079,0.0,0.0,0.03420523
4034,0.03420523,0.8382353,0.6229508,0.21818161,0.33333334,0.012988124,0.0,0.0,0.058350097
4035,0.058350097,0.8382353,0.60655737,0.20000076,1.0,0.00075194397,0.0,0.0,0.057344064
4036,0.057344064,0.8235294,0.60655737,0.20000076,0.33333334,0.0022900114,0.0,0.0,0.03923541
4037,0.03923541,0.8382353,0.60655737,0.21818161,1.0,0.00075194397,0.0,0.0,0.040241446
4038,0.040241446,0.8235294,0.60655737,0.21818161,1.0,0.0022729216,0.0,0.0,0.041247483
4039,0.041247483,0.8382353,0.6229508,0.21818161,0.33333334,0.0022900114,0.0,0.0,0.04426559
4040,0.04426559,0.8382353,0.6393442,0.23636436,0.33333334,0.0076390677,0.0,0.0,0.049295772
4041,0.049295772,0.8235294,0.6393442,0.2545452,0.33333334,0.012988124,0.0,0.0,0.06136821
4042,0.06136821,0.8382353,0.6721311,0.2545452,0.33333334,0.01833718,0.0,0.0,0.07444668
4043,0.07444668,0.8382353,0.68852454,0.2545452,0.0,0.0022900114,0.0,0.0,0.093561366
4044,0.093561366,0.8382353,0.68852454,0.23636436,1.0,0.00075194397,0.0,0.0,0.09657948
4045,0.09657948,0.8382353,0.72131145,0.23636436,1.0,0.0022729216,0.0,0.0,0.08148893
4046,0.08148893,0.8382353,0.7540983,0.21818161,1.0,0.0037938994,0.0,0.0,0.07444668
4047,0.07444668,0.8235294,0.7540983,0.21818161,1.0,0.0068529444,0.0,0.0,0.079476856
4048,0.079476856,0.8529412,0.7377049,0.20000076,0.6666667,0.0022900114,0.0,0.0,0.06338028
4049,0.06338028,0.8529412,0.7540983,0.21818161,0.6666667,0.0076390677,0.0,0.0,0.06941649
4050,0.06941649,0.86764705,0.72131145,0.20000076,0.6666667,0.0145091005,0.0,0.0,0.09557344
4051,0.09557344,0.86764705,0.72131145,0.20000076,0.6666667,0.019858157,0.0,0.0,0.10060362
4052,0.10060362,0.8382353,0.6721311,0.21818161,0.6666667,0.025207214,0.0,0.0,0.10060362
4053,0.10060362,0.8235294,0.6721311,0.21818161,0.6666667,0.028266259,0.0,0.0,0.08853118
4054,0.08853118,0.8382353,0.6393442,0.23636436,0.6666667,0.031325303,0.0,0.0,0.06539235
4055,0.06539235,0.8382353,0.6393442,0.23636436,1.0,0.00075194397,0.0,0.0,0.06941649
4056,0.06941649,0.8382353,0.6229508,0.2545452,0.6666667,0.00075194397,0.0,0.0,0.07042253
4057,0.07042253,0.8235294,0.6229508,0.2545452,1.0,0.00075194397,0.0,0.0,0.08953722
4058,0.08953722,0.8235294,0.60655737,0.2545452,1.0,0.0015209778,0.0,0.0,0.098591544
4059,0.098591544,0.8235294,0.60655737,0.2545452,0.6666667,0.00075194397,0.0,0.0,0.09657948
4060,0.09657948,0.8382353,0.60655737,0.2545452,1.0,0.00075194397,0.0,0.0,0.098591544
4061,0.098591544,0.8235294,0.60655737,0.2545452,0.6666667,0.00075194397,0.0,0.0,0.09657948
4062,0.09657948,0.8235294,0.60655737,0.2545452,1.0,0.00075194397,0.0,0.0,0.090543255
4063,0.090543255,0.8382353,0.6229508,0.2545452,1.0,0.0015209778,0.0,0.0,0.09255533
4064,0.09255533,0.86764705,0.6393442,0.27272797,1.0,0.0022900114,0.0,0.0,0.09959758
4065,0.09959758,0.8382353,0.6721311,0.27272797,1.0,0.0038109892,0.0,0.0,0.10663983
4066,0.10663983,0.8382353,0.704918,0.2545452,0.0,0.0022900114,0.0,0.0,0.12072434
4067,0.12072434,0.8529412,0.7377049,0.2545452,1.0,0.00075194397,0.0,0.0,0.10965794
4068,0.10965794,0.8529412,0.7704918,0.2545452,1.0,0.0038109892,0.0,0.0,0.07444668
4069,0.07444668,0.8529412,0.7868852,0.23636436,0.6666667,0.0022900114,0.0,0.0,0.087525144
4070,0.087525144,0.8382353,0.8196721,0.21818161,0.6666667,0.0053490563,0.0,0.0,0.093561366
4071,0.093561366,0.8235294,0.8196721,0.21818161,0.6666667,0.0084081,0.0,0.0,0.09959758
4072,0.09959758,0.86764705,0.83606553,0.20000076,0.6666667,0.013757157,0.0,0.0,0.08249497
4073,0.08249497,0.86764705,0.8196721,0.20000076,0.6666667,0.020627191,0.0,0.0,0.08048289
4074,0.08048289,0.86764705,0.8196721,0.20000076,0.6666667,0.027497226,0.0,0.0,0.07847082
